時刻,四日市霞発電所,大分 第２発電所,水島製油所　B工場,田原バイオマス発電所,相生バイオマス発電所,福島いわきバイオマス発電所,鹿島発電所,麻里布 第２発電所
2025/7/13 2:00,177000,20000,17492,,168867,101200,0,0
2025/7/13 3:00,178000,20000,17497,,169664,101200,0,0
2025/7/13 4:00,179000,20000,17510,,170675,101200,0,0
2025/7/13 5:00,179000,21000,17505,,169922,102000,0,0
2025/7/13 6:00,177000,20000,17498,,168579,101600,0,0
2025/7/13 7:00,176000,21000,17506,,168942,102000,0,0
2025/7/13 8:00,177000,21000,17518,,170541,102800,0,0
2025/7/13 9:00,177000,20000,17599,,169613,102400,0,0
2025/7/13 10:00,179000,20000,17694,,167534,102400,0,0
2025/7/13 11:00,178000,20000,17676,,169877,101600,0,0
2025/7/13 12:00,178000,21000,17608,,171343,93200,0,0
2025/7/13 13:00,177000,20000,17505,,171539,69600,0,0
2025/7/13 14:00,177000,20000,17495,,169286,66000,0,0
2025/7/13 15:00,178000,21000,17504,,169387,64400,0,0
2025/7/13 16:00,179000,20000,17518,,170498,77600,0,0
2025/7/13 17:00,179000,20000,17528,,169178,100000,0,0
2025/7/13 18:00,179000,20000,17507,,168276,102000,0,0
2025/7/13 19:00,178000,20000,17509,,168640,102400,0,0
2025/7/13 20:00,178000,20000,17517,,170552,102400,0,0
2025/7/13 21:00,178000,20000,17514,,168933,102400,0,0
2025/7/13 22:00,177000,20000,17508,,168555,102800,0,0
2025/7/13 23:00,178000,20000,17499,,169010,102400,0,0
2025/7/14 0:00,178000,20000,17505,,167968,102800,0,0
2025/7/14 1:00,178000,20000,17500,,169550,102000,0,0
2025/7/14 2:00,177000,20000,17515,,168450,102000,0,0
2025/7/14 3:00,178000,20000,17502,,168553,102400,0,0
2025/7/14 4:00,179000,20000,17539,,170043,102000,0,0
2025/7/14 5:00,179000,20000,17542,,168823,102000,0,0
2025/7/14 6:00,178000,20000,17520,,168028,102800,0,0
2025/7/14 7:00,177000,69000,17505,,168240,102400,0,0
2025/7/14 8:00,177000,94000,17511,,169870,102400,0,0
2025/7/14 9:00,178000,94000,17300,,168857,102400,0,0
2025/7/14 10:00,178000,93000,17228,,167189,102400,0,0
2025/7/14 11:00,177000,93000,17217,,168819,102400,0,0
2025/7/14 12:00,175000,93000,17212,,169763,102400,0,0
2025/7/14 13:00,176000,93000,17244,,170294,102400,0,0
2025/7/14 14:00,176000,93000,17384,,168106,102800,0,0
2025/7/14 15:00,176000,94000,17497,,166919,102000,0,0
2025/7/14 16:00,177000,93000,17526,,169997,102800,0,0
2025/7/14 17:00,179000,94000,17510,,170460,102400,0,0
2025/7/14 18:00,181000,93000,17497,,167450,102400,0,0
2025/7/14 19:00,180000,93000,17505,,169022,102800,0,0
2025/7/14 20:00,179000,93000,17513,,170271,102400,0,0
2025/7/14 21:00,180000,93000,17507,,169680,102800,0,0
2025/7/14 22:00,181000,93000,17495,,168593,102000,0,0
2025/7/14 23:00,180000,93000,17490,,167711,102000,0,0
2025/7/15 0:00,179000,93000,17486,,168342,102000,0,0
2025/7/15 1:00,179000,94000,17462,,169868,102400,0,0
2025/7/15 2:00,179000,93000,17493,,168232,102000,0,0
2025/7/15 3:00,180000,94000,17497,,167857,102000,0,0
2025/7/15 4:00,181000,94000,17504,,169477,102400,0,0
2025/7/15 5:00,182000,93000,17506,,168879,102000,0,0
2025/7/15 6:00,181000,93000,17508,,168039,102800,0,0
2025/7/15 7:00,180000,94000,17495,,167841,102400,0,0
2025/7/15 8:00,179000,93000,17507,,169520,102800,0,0
2025/7/15 9:00,179000,93000,17505,,168962,102400,0,0
2025/7/15 10:00,178000,93000,17533,,167108,102400,0,0
2025/7/15 11:00,179000,93000,17511,,168548,102400,0,0
2025/7/15 12:00,180000,93000,17474,,169746,102400,0,0
2025/7/15 13:00,181000,93000,17522,,169528,102400,0,0
2025/7/15 14:00,181000,93000,17524,,169537,102800,0,0
2025/7/15 15:00,181000,93000,17502,,165805,102400,0,0
2025/7/15 16:00,180000,93000,17520,,168410,102400,0,0
2025/7/15 17:00,180000,93000,17493,,170667,102400,0,0
2025/7/15 18:00,180000,93000,17536,,168879,102800,0,0
2025/7/15 19:00,179000,93000,17517,,168778,102800,0,0
2025/7/15 20:00,177000,93000,17517,,169893,102400,0,0
2025/7/15 21:00,178000,93000,17560,,169075,102800,0,0
2025/7/15 22:00,179000,93000,17527,,168532,102400,0,0
2025/7/15 23:00,180000,94000,17511,,167814,101600,0,0
2025/7/16 0:00,180000,93000,17523,,170197,101600,0,0
2025/7/16 1:00,177000,94000,17507,,168857,101600,0,0
2025/7/16 2:00,179000,93000,17520,,168415,102000,0,0
2025/7/16 3:00,179000,94000,17516,,168331,101600,0,0
2025/7/16 4:00,179000,94000,17541,,169572,101600,0,0
2025/7/16 5:00,182000,94000,17538,,168561,102400,0,0
2025/7/16 6:00,181000,93000,17530,,167942,102400,0,0
2025/7/16 7:00,183000,94000,17527,,167580,102800,0,0
2025/7/16 8:00,180000,94000,17555,,169514,102400,0,0
2025/7/16 9:00,180000,93000,17531,,169359,102800,0,0
2025/7/16 10:00,178000,93000,17517,,167820,102400,0,0
2025/7/16 11:00,177000,94000,17531,,169653,102400,0,0
2025/7/16 12:00,180000,94000,17520,,170210,102400,0,0
2025/7/16 13:00,179000,93000,17504,,169865,102400,0,0
2025/7/16 14:00,177000,93000,17520,,167458,102000,0,0
2025/7/16 15:00,179000,93000,17508,,168967,102000,0,0
2025/7/16 16:00,181000,93000,17520,,170021,101600,0,0
2025/7/16 17:00,182000,94000,17520,,169971,102000,0,0
2025/7/16 18:00,182000,93000,17520,,168356,102400,0,0
2025/7/16 19:00,179000,93000,17535,,170318,102400,0,0
2025/7/16 20:00,180000,93000,17540,,169317,102400,0,0
2025/7/16 21:00,180000,93000,17547,,169100,102800,0,0
2025/7/16 22:00,180000,94000,17549,,168505,102400,0,0
2025/7/16 23:00,179000,94000,17550,,168015,102800,0,0
2025/7/17 0:00,180000,39000,17536,,170398,102400,0,0
2025/7/17 1:00,176000,20000,17443,,169175,101600,0,0
2025/7/17 2:00,176000,20000,17534,,168546,101600,0,0
2025/7/17 3:00,178000,21000,17548,,168735,101600,0,0
2025/7/17 4:00,181000,20000,17555,,169947,101600,0,0
2025/7/17 5:00,177000,20000,17528,,168837,102000,0,0
2025/7/17 6:00,179000,20000,17541,,168826,102000,0,0
2025/7/17 7:00,182000,69000,17535,,168240,102400,0,0
2025/7/17 8:00,182000,94000,17569,,169757,102800,0,0
2025/7/17 9:00,182000,94000,17540,,167124,102400,0,0
2025/7/17 10:00,180000,93000,17537,,168280,102000,0,0
2025/7/17 11:00,181000,93000,17579,,167484,102000,0,0
2025/7/17 12:00,184000,93000,17571,,170820,101600,0,0
2025/7/17 13:00,177000,94000,17582,,169703,102000,0,0
2025/7/17 14:00,180000,94000,17575,,166883,101600,0,0
2025/7/17 15:00,180000,94000,18310,,168470,101600,0,0
2025/7/17 16:00,182000,94000,18946,,170311,102000,0,0
2025/7/17 17:00,183000,93000,12756,,169681,102000,0,0
2025/7/17 18:00,181000,93000,10825,,168929,102000,0,0
2025/7/17 19:00,180000,93000,13283,,168880,102400,0,0
2025/7/17 20:00,180000,94000,19970,,170035,102000,0,0
2025/7/17 21:00,180000,94000,19991,,169406,102000,0,0
2025/7/17 22:00,180000,94000,19975,,168727,101600,0,0
2025/7/17 23:00,180000,94000,20031,,168575,101200,0,0
2025/7/18 0:00,180000,93000,20028,,170127,101200,0,0
2025/7/18 1:00,181000,94000,18808,,169721,101200,0,0
2025/7/18 2:00,176000,94000,20052,,168856,101200,0,0
2025/7/18 3:00,180000,94000,19978,,169047,101600,0,0
2025/7/18 4:00,180000,94000,18491,,170011,102800,0,0
2025/7/18 5:00,180000,94000,18701,,169544,102400,0,0
2025/7/18 6:00,180000,93000,18277,,168888,102800,0,0
2025/7/18 7:00,176000,93000,18495,,168664,102400,0,0
2025/7/18 8:00,176000,93000,18245,,170350,102800,0,0
2025/7/18 9:00,177000,93000,18482,,169429,102400,0,0
2025/7/18 10:00,180000,93000,18370,,167841,102400,0,0
2025/7/18 11:00,180000,93000,18766,,169154,102400,0,0
2025/7/18 12:00,180000,94000,19316,,170030,102800,0,0
2025/7/18 13:00,180000,94000,19131,,170629,102400,0,0
2025/7/18 14:00,179000,94000,18903,,164976,102400,0,0
2025/7/18 15:00,182000,93000,19664,,168265,102400,0,0
2025/7/18 16:00,183000,93000,19900,,170257,102400,0,0
2025/7/18 17:00,184000,94000,18759,,168470,102800,0,0
2025/7/18 18:00,182000,93000,19589,,168161,102400,0,0
2025/7/18 19:00,180000,93000,20048,,168450,102800,0,0
2025/7/18 20:00,182000,93000,19982,,169848,102400,0,0
2025/7/18 21:00,180000,93000,20074,,169148,102800,0,0
2025/7/18 22:00,180000,94000,20051,,167930,102400,0,0
2025/7/18 23:00,180000,93000,20083,,168076,101600,0,0
2025/7/19 0:00,180000,39000,20064,,169833,101600,0,0
2025/7/19 1:00,152000,19000,19729,,169092,101600,0,0
2025/7/19 2:00,143000,20000,20019,,168386,101600,0,0
2025/7/19 3:00,143000,20000,19962,,168471,102000,0,0
2025/7/19 4:00,142000,20000,19977,,169442,102000,0,0
2025/7/19 5:00,142000,20000,20036,,169415,102000,0,0
2025/7/19 6:00,143000,20000,20040,,169308,102400,0,0
2025/7/19 7:00,142000,20000,20008,,168524,102400,0,0
2025/7/19 8:00,142000,19000,20041,,170677,102800,0,0
2025/7/19 9:00,141000,19000,20059,,169122,101600,0,0
2025/7/19 10:00,143000,19000,20288,,167632,101600,0,0
2025/7/19 11:00,143000,19000,20127,,169219,102000,0,0
2025/7/19 12:00,141000,19000,20112,,170024,102400,0,0
2025/7/19 13:00,140000,19000,20217,,169211,102000,0,0
2025/7/19 14:00,140000,19000,20292,,167940,102000,0,0
2025/7/19 15:00,142000,19000,20141,,170367,102000,0,0
2025/7/19 16:00,143000,20000,20220,,171484,102000,0,0
2025/7/19 17:00,142000,20000,20222,,170328,102800,0,0
2025/7/19 18:00,142000,19000,20240,,169333,102400,0,0
2025/7/19 19:00,141000,19000,20242,,168812,102800,0,0
2025/7/19 20:00,142000,19000,20247,,170645,102400,0,0
2025/7/19 21:00,143000,19000,20245,,169620,101600,0,0
2025/7/19 22:00,144000,19000,20264,,169230,102000,0,0
2025/7/19 23:00,144000,19000,20242,,168697,101600,0,0
2025/7/20 0:00,145000,19000,20235,,170235,101600,0,0
2025/7/20 1:00,144000,19000,20224,,169333,101600,0,0
2025/7/20 2:00,143000,19000,20237,,168916,100800,0,0
2025/7/20 3:00,143000,19000,20222,,168838,100800,0,0
2025/7/20 4:00,144000,19000,20168,,170310,100800,0,0
2025/7/20 5:00,144000,19000,20302,,169260,100800,0,0
2025/7/20 6:00,142000,19000,20253,,169104,101200,0,0
2025/7/20 7:00,141000,19000,20230,,168704,102000,0,0
2025/7/20 8:00,141000,19000,20237,,172217,102800,0,0
2025/7/20 9:00,142000,19000,20269,,168911,102400,0,0
2025/7/20 10:00,143000,19000,20193,,167693,102400,0,0
2025/7/20 11:00,142000,19000,20241,,170815,102400,0,0
2025/7/20 12:00,141000,19000,20166,,170666,102000,0,0
2025/7/20 13:00,141000,19000,20225,,171019,102000,0,0
2025/7/20 14:00,141000,19000,20290,,169505,102400,0,0
2025/7/20 15:00,141000,19000,20272,,169384,102000,0,0
2025/7/20 16:00,143000,19000,17435,,169567,102000,0,0
2025/7/20 17:00,152000,19000,17094,,167881,102000,0,0
2025/7/20 18:00,175000,19000,18287,,167703,102400,0,0
2025/7/20 19:00,175000,19000,18296,,167651,102400,0,0
2025/7/20 20:00,175000,19000,17232,,168671,102400,0,0
2025/7/20 21:00,174000,19000,19213,,169291,102800,0,0
2025/7/20 22:00,153000,19000,20414,,170214,102400,0,0
2025/7/20 23:00,141000,19000,20273,,169740,102800,0,0
2025/7/21 0:00,140000,19000,20201,,171187,101600,0,0
2025/7/21 1:00,139000,19000,20291,,170530,101200,0,0
2025/7/21 2:00,139000,20000,20246,,169792,101200,0,0
2025/7/21 3:00,139000,19000,20163,,169972,102000,0,0
2025/7/21 4:00,140000,20000,21230,,171015,102800,0,0
2025/7/21 5:00,140000,19000,20496,,169270,102400,0,0
2025/7/21 6:00,140000,19000,20254,,168418,102800,0,0
2025/7/21 7:00,138000,19000,20341,,168138,102400,0,0
2025/7/21 8:00,138000,19000,19265,,170486,102800,0,0
2025/7/21 9:00,139000,19000,19730,,171417,102400,0,0
2025/7/21 10:00,142000,19000,20301,,167776,102400,0,0
2025/7/21 11:00,142000,19000,20154,,168726,102000,0,0
2025/7/21 12:00,143000,19000,19973,,169792,102000,0,0
2025/7/21 13:00,141000,20000,20566,,168839,102000,0,0
2025/7/21 14:00,141000,19000,20203,,167386,102000,0,0
2025/7/21 15:00,142000,19000,19609,,167955,102000,0,0
2025/7/21 16:00,144000,19000,20305,,169917,102000,0,0
2025/7/21 17:00,166000,19000,20109,,169578,102000,0,0
2025/7/21 18:00,179000,19000,19146,,168211,102400,0,0
2025/7/21 19:00,179000,19000,19603,,168496,102400,0,0
2025/7/21 20:00,179000,19000,20379,,169529,102400,0,0
2025/7/21 21:00,180000,19000,20422,,169603,102400,0,0
2025/7/21 22:00,180000,20000,20049,,168547,102400,0,0
2025/7/21 23:00,181000,20000,20091,,169118,102800,0,0
2025/7/22 0:00,180000,20000,20074,,170343,101600,0,0
2025/7/22 1:00,179000,20000,20060,,169504,101600,0,0
2025/7/22 2:00,179000,20000,20040,,168882,102000,0,0
2025/7/22 3:00,179000,20000,19942,,169095,102000,0,0
2025/7/22 4:00,180000,20000,20009,,169988,102400,0,0
2025/7/22 5:00,180000,19000,20050,,169783,102800,0,0
2025/7/22 6:00,180000,19000,20137,,168535,102800,0,0
2025/7/22 7:00,179000,19000,20051,,168469,102400,0,0
2025/7/22 8:00,179000,19000,20057,,171093,102800,0,0
2025/7/22 9:00,180000,19000,20130,,173353,102400,0,0
2025/7/22 10:00,181000,11000,20080,,164691,101600,0,0
2025/7/22 11:00,180000,0,20071,,164669,102000,0,0
2025/7/22 12:00,180000,0,19961,,163726,102000,0,0
2025/7/22 13:00,179000,0,20101,,168246,102000,0,0
2025/7/22 14:00,178000,0,19988,,165957,102000,0,0
2025/7/22 15:00,179000,0,20219,,166318,102000,0,0
2025/7/22 16:00,180000,0,20409,,160977,102000,0,0
2025/7/22 17:00,180000,0,20516,,166296,102000,0,0
2025/7/22 18:00,180000,0,20041,,164355,102400,0,0
2025/7/22 19:00,179000,0,19978,,164579,102400,0,0
2025/7/22 20:00,179000,0,20234,,163040,101600,0,0
2025/7/22 21:00,181000,0,20095,,164253,100400,0,0
2025/7/22 22:00,180000,0,20091,,166854,100800,0,0
2025/7/22 23:00,180000,0,20638,,165931,100400,0,0
2025/7/23 0:00,181000,0,20056,,168471,100400,0,0
2025/7/23 1:00,180000,0,20051,,168578,100000,0,0
2025/7/23 2:00,180000,0,20074,,171783,100800,0,0
2025/7/23 3:00,181000,0,20039,,164474,102000,0,0
2025/7/23 4:00,181000,0,20066,,168547,102000,0,0
2025/7/23 5:00,181000,0,20110,,169002,102400,0,0
2025/7/23 6:00,180000,0,20085,,168328,102400,0,0
2025/7/23 7:00,180000,0,20057,,168065,102800,0,0
2025/7/23 8:00,179000,0,17802,,170090,102400,0,0
2025/7/23 9:00,180000,0,19721,,169447,102000,0,0
2025/7/23 10:00,181000,0,19532,,167976,102000,0,0
2025/7/23 11:00,180000,0,18974,,170638,102000,0,0
2025/7/23 12:00,179000,0,19801,,170122,102000,0,0
2025/7/23 13:00,178000,0,20231,,167762,102000,0,0
2025/7/23 14:00,179000,0,20377,,169517,102000,0,0
2025/7/23 15:00,179000,0,20320,,169319,102000,0,0
2025/7/23 16:00,181000,0,20226,,170151,101200,0,0
2025/7/23 17:00,180000,0,20940,,170400,101600,0,0
2025/7/23 18:00,179000,0,21263,,169230,101600,0,0
2025/7/23 19:00,179000,0,20989,,169230,102400,0,0
2025/7/23 20:00,178000,0,20039,,170362,101600,0,0
2025/7/23 21:00,179000,0,20477,,170206,100400,0,0
2025/7/23 22:00,179000,0,20244,,169066,98800,0,0
2025/7/23 23:00,178000,0,20051,,168981,98800,0,0
2025/7/24 0:00,179000,0,20015,,170392,97600,0,0
2025/7/24 1:00,181000,0,20116,,170618,98000,0,0
2025/7/24 2:00,180000,0,20109,,168600,98000,0,0
2025/7/24 3:00,179000,0,20071,,168391,99200,0,0
2025/7/24 4:00,181000,0,20082,,169839,99200,0,0
2025/7/24 5:00,182000,0,20006,,169630,100000,0,0
2025/7/24 6:00,181000,0,20672,,168489,100000,0,0
2025/7/24 7:00,180000,0,21039,,168214,100800,0,0
2025/7/24 8:00,178000,0,20150,,170278,101200,0,0
2025/7/24 9:00,177000,0,20056,,169808,101200,0,0
2025/7/24 10:00,181000,0,20761,,170172,100800,0,0
2025/7/24 11:00,177000,0,22334,,167415,101200,0,0
2025/7/24 12:00,178000,0,20441,,151522,101200,0,0
2025/7/24 13:00,180000,0,18551,,136580,101200,0,0
2025/7/24 14:00,179000,0,18643,,136660,101200,0,0
2025/7/24 15:00,177000,0,19995,,110282,100800,0,0
2025/7/24 16:00,178000,0,20431,,98087,101200,0,0
2025/7/24 17:00,182000,0,18151,,69944,100800,0,0
2025/7/24 18:00,182000,0,9401,,1299,101200,0,0
2025/7/24 19:00,182000,0,8786,,0,100800,0,0
2025/7/24 20:00,178000,0,8706,,0,100400,0,0
2025/7/24 21:00,177000,0,8721,,0,100000,0,0
2025/7/24 22:00,179000,0,8715,,0,100400,0,0
2025/7/24 23:00,180000,0,8702,,0,100000,0,0
2025/7/25 0:00,183000,0,8679,,0,100000,0,0
2025/7/25 1:00,189000,0,8690,,0,99600,0,0
2025/7/25 2:00,186000,0,8674,,0,99600,0,0
2025/7/25 3:00,188000,0,8678,,0,99600,0,0
2025/7/25 4:00,190000,0,8678,,0,99600,0,0
2025/7/25 5:00,191000,0,8665,,0,100000,0,0
2025/7/25 6:00,189000,0,8681,,0,100000,0,0
2025/7/25 7:00,189000,0,8675,,0,100800,0,0
2025/7/25 8:00,186000,0,8685,,0,101200,0,0
2025/7/25 9:00,185000,0,8712,,0,100800,0,0
2025/7/25 10:00,189000,0,8916,,0,100800,0,0
2025/7/25 11:00,189000,0,8290,,0,100400,0,0
2025/7/25 12:00,187000,0,8019,,0,100400,0,16000
2025/7/25 13:00,186000,0,7716,,0,100800,0,47000
2025/7/25 14:00,187000,0,7634,,0,100400,0,68000
2025/7/25 15:00,188000,0,13784,,0,100400,0,69000
2025/7/25 16:00,188000,0,18017,,0,100400,0,82000
2025/7/25 17:00,191000,0,18806,,0,100800,0,80000
2025/7/25 18:00,191000,0,18933,,0,100800,0,82000
2025/7/25 19:00,190000,0,18664,,0,101200,0,82000
2025/7/25 20:00,186000,0,18679,,0,100400,0,81000
2025/7/25 21:00,187000,0,18673,,0,99600,0,81000
2025/7/25 22:00,188000,0,18683,,0,99600,0,81000
2025/7/25 23:00,189000,0,18666,,0,100000,0,82000
2025/7/26 0:00,188000,0,18638,,0,99600,0,81000
2025/7/26 1:00,186000,0,20158,,0,100800,0,81000
2025/7/26 2:00,188000,0,20158,,0,101200,0,81000
2025/7/26 3:00,188000,0,20164,,0,101200,0,81000
2025/7/26 4:00,189000,0,20158,,0,101200,0,82000
2025/7/26 5:00,189000,0,20159,,0,101600,0,81000
2025/7/26 6:00,188000,0,20169,,0,102000,0,81000
2025/7/26 7:00,187000,0,20164,,0,101600,0,82000
2025/7/26 8:00,187000,0,20163,,0,101600,0,81000
2025/7/26 9:00,185000,0,20141,,0,101600,0,81000
2025/7/26 10:00,184000,0,20163,,0,100800,0,81000
2025/7/26 11:00,184000,0,20162,,0,101200,0,81000
2025/7/26 12:00,188000,0,20170,,0,100800,0,82000
2025/7/26 13:00,186000,0,20176,,0,100400,0,81000
2025/7/26 14:00,187000,0,20179,,0,100400,0,81000
2025/7/26 15:00,188000,0,20195,,0,100400,0,81000
2025/7/26 16:00,187000,0,20186,,0,100400,0,82000
2025/7/26 17:00,187000,0,20178,,0,100800,0,81000
2025/7/26 18:00,190000,0,20190,,0,100400,0,81000
2025/7/26 19:00,191000,0,20190,,0,100400,0,81000
2025/7/26 20:00,192000,0,20175,,0,100800,0,82000
2025/7/26 21:00,192000,0,20180,,0,100800,0,81000
2025/7/26 22:00,188000,0,20179,,0,100400,0,81000
2025/7/26 23:00,187000,0,20170,,0,100800,0,81000
2025/7/27 0:00,188000,0,20181,,0,100400,0,82000
2025/7/27 1:00,187000,0,20183,,0,100400,0,81000
2025/7/27 2:00,187000,0,20162,,0,100400,0,81000
2025/7/27 3:00,187000,0,20177,,0,100800,0,81000
2025/7/27 4:00,189000,0,20175,,0,100800,0,82000
2025/7/27 5:00,189000,0,20197,,0,100400,0,81000
2025/7/27 6:00,190000,0,20187,,0,101200,0,81000
2025/7/27 7:00,187000,0,20187,,0,102000,0,81000
2025/7/27 8:00,187000,0,20174,,0,102400,0,82000
2025/7/27 9:00,187000,0,20169,,0,102400,0,81000
2025/7/27 10:00,186000,0,20174,,0,102400,0,81000
2025/7/27 11:00,185000,0,20201,,0,102400,0,81000
2025/7/27 12:00,189000,0,20206,,0,102000,0,81000
2025/7/27 13:00,188000,0,20196,,0,101600,0,82000
2025/7/27 14:00,188000,0,20138,,0,100800,0,81000
2025/7/27 15:00,190000,0,20186,,0,100800,0,81000
2025/7/27 16:00,190000,0,20189,,0,101200,0,81000
2025/7/27 17:00,189000,0,20178,,0,101200,0,82000
2025/7/27 18:00,191000,0,20184,,0,101200,0,81000
2025/7/27 19:00,193000,0,20195,,0,101200,0,81000
2025/7/27 20:00,191000,0,20225,,0,101600,0,81000
2025/7/27 21:00,191000,0,20186,,0,101600,0,82000
2025/7/27 22:00,190000,0,20196,,0,100800,0,81000
2025/7/27 23:00,191000,0,20207,,0,100800,0,81000
2025/7/28 0:00,190000,0,20212,,0,100400,0,81000
2025/7/28 1:00,179000,0,20207,,0,100400,0,81000
2025/7/28 2:00,176000,0,20143,,0,100400,0,82000
2025/7/28 3:00,180000,0,20109,,0,100800,0,81000
2025/7/28 4:00,181000,0,20105,,0,100800,0,81000
2025/7/28 5:00,182000,0,20108,,0,101200,0,81000
2025/7/28 6:00,181000,0,20112,,0,101600,0,82000
2025/7/28 7:00,175000,0,20118,,0,102000,0,81000
2025/7/28 8:00,175000,0,20111,,0,102400,0,81000
2025/7/28 9:00,177000,0,20117,,0,102400,0,81000
2025/7/28 10:00,183000,0,20140,,0,101600,0,82000
2025/7/28 11:00,183000,0,20152,,0,102000,0,81000
2025/7/28 12:00,179000,0,20106,,0,101600,0,81000
2025/7/28 13:00,177000,0,20120,,0,102000,0,81000
2025/7/28 14:00,182000,0,20114,,0,102000,0,81000
2025/7/28 15:00,184000,0,20100,,0,102000,0,82000
2025/7/28 16:00,179000,0,20098,,0,102000,0,81000
2025/7/28 17:00,184000,0,20086,,0,102000,0,81000
2025/7/28 18:00,182000,0,20107,,0,102000,0,81000
2025/7/28 19:00,180000,0,20089,,0,102400,0,82000
2025/7/28 20:00,177000,0,20095,,0,102000,0,81000
2025/7/28 21:00,179000,0,20068,,0,102000,0,81000
2025/7/28 22:00,180000,0,20086,,0,102400,0,81000
2025/7/28 23:00,179000,0,20106,,0,102000,0,81000
2025/7/29 0:00,179000,0,20101,,0,102000,0,82000
2025/7/29 1:00,177000,0,20095,,0,102000,0,81000
2025/7/29 2:00,180000,0,20096,,0,101200,0,81000
2025/7/29 3:00,180000,0,20099,,0,101200,0,81000
2025/7/29 4:00,182000,0,20099,,0,101200,0,82000
2025/7/29 5:00,184000,0,20115,,0,101200,0,81000
2025/7/29 6:00,180000,0,20117,,0,101200,0,81000
2025/7/29 7:00,177000,0,20101,,0,102000,0,81000
2025/7/29 8:00,177000,0,20102,,0,102000,0,81000
2025/7/29 9:00,178000,0,20106,,0,102400,0,82000
2025/7/29 10:00,184000,0,20082,,0,101600,0,81000
2025/7/29 11:00,182000,0,20092,,0,102000,0,81000
2025/7/29 12:00,182000,0,20070,,0,102000,0,81000
2025/7/29 13:00,180000,0,20084,,0,101600,0,81000
2025/7/29 14:00,179000,0,20064,,0,100400,0,82000
2025/7/29 15:00,180000,0,20063,,0,94000,0,81000
2025/7/29 16:00,182000,0,20058,,0,91600,0,81000
2025/7/29 17:00,186000,0,20053,,0,98000,0,81000
2025/7/29 18:00,183000,0,20049,,0,100800,0,82000
2025/7/29 19:00,184000,0,20048,,0,100400,0,81000
2025/7/29 20:00,181000,0,20055,,0,100800,0,81000
2025/7/29 21:00,180000,0,20051,,0,100400,0,81000
2025/7/29 22:00,179000,0,20063,,0,100800,0,81000
2025/7/29 23:00,178000,0,20067,,0,100400,0,82000
2025/7/30 0:00,179000,0,20055,,0,100400,0,81000
2025/7/30 1:00,178000,0,20039,,0,99600,0,81000
2025/7/30 2:00,179000,0,20044,,0,99600,0,81000
2025/7/30 3:00,179000,0,20021,,0,100000,0,82000
2025/7/30 4:00,180000,0,20041,,0,100400,0,81000
2025/7/30 5:00,179000,0,20029,,0,100800,0,81000
2025/7/30 6:00,175000,0,20045,,0,100800,0,81000
2025/7/30 7:00,174000,0,20050,,0,100800,0,82000
2025/7/30 8:00,175000,0,20041,,0,100800,0,81000
2025/7/30 9:00,179000,0,20047,,0,100400,0,81000
2025/7/30 10:00,181000,0,20029,,0,100800,0,81000
2025/7/30 11:00,180000,0,20027,,0,100400,0,81000
2025/7/30 12:00,180000,0,20007,,0,100800,0,82000
2025/7/30 13:00,179000,0,20021,,0,100400,0,81000
2025/7/30 14:00,178000,0,19715,,0,101200,0,81000
2025/7/30 15:00,180000,0,9733,,0,100800,0,81000
2025/7/30 16:00,180000,0,8670,,0,101200,0,81000
2025/7/30 17:00,183000,0,13045,,0,100800,0,82000
2025/7/30 18:00,180000,0,8059,,0,100800,0,81000
2025/7/30 19:00,182000,0,7643,,0,101200,0,81000
2025/7/30 20:00,184000,0,7687,,0,101200,0,82000
2025/7/30 21:00,180000,0,7681,,0,100400,0,81000
2025/7/30 22:00,179000,0,7680,,0,100800,0,81000
2025/7/30 23:00,179000,0,7705,,0,100800,0,81000
2025/7/31 0:00,179000,0,7697,,0,100400,0,81000
2025/7/31 1:00,178000,0,7690,,0,100800,0,82000
2025/7/31 2:00,177000,0,7686,,0,100400,0,81000
2025/7/31 3:00,180000,0,7687,,0,100400,0,81000
2025/7/31 4:00,180000,0,7690,,0,100800,0,81000
2025/7/31 5:00,180000,0,7690,,0,100800,0,82000
2025/7/31 6:00,179000,0,7692,,0,100400,0,81000
2025/7/31 7:00,177000,0,7692,,0,100800,0,81000
2025/7/31 8:00,176000,0,7683,,0,100800,0,81000
2025/7/31 9:00,175000,0,7658,,0,100400,0,82000
2025/7/31 10:00,178000,0,7667,,0,100400,0,81000
2025/7/31 11:00,179000,0,7669,,0,100400,0,81000
2025/7/31 12:00,179000,0,7644,,0,100400,0,81000
2025/7/31 13:00,177000,0,7643,,0,100800,0,81000
2025/7/31 14:00,179000,0,7636,,0,100400,0,82000
2025/7/31 15:00,180000,0,7656,,0,100400,0,81000
2025/7/31 16:00,181000,0,7662,,0,100400,0,81000
2025/7/31 17:00,184000,0,7655,,0,100400,0,81000
2025/7/31 18:00,186000,0,7683,,0,100800,0,82000
2025/7/31 19:00,186000,0,7681,,0,100400,0,81000
2025/7/31 20:00,181000,0,7700,,0,100800,0,81000
2025/7/31 21:00,179000,0,7683,,0,100800,0,81000
2025/7/31 22:00,178000,0,7697,,0,100400,0,82000
2025/7/31 23:00,179000,0,7703,,0,100800,0,81000
2025/8/1 0:00,180000,0,7677,,0,100400,0,81000
2025/8/1 1:00,178000,0,7684,,0,100800,0,81000
